Id,SalePrice
1569,161562.47210391393
1570,474132.22797288763
1571,282714.1892478271
1572,245923.08071474193
1573,325524.32922312734
1574,362684.5055930438
1575,358874.0110347265
1576,251633.76111266442
1577,276406.47588245757
1578,261657.46105457642
1579,192892.7183899474
1580,293060.0624465066
1581,465471.00777473516
1582,269542.746077794
1583,434440.9617386148
1584,302274.2752115516
1585,210726.6328822572
1586,212878.62357107684
1587,370079.4982376605
1588,238933.9909003217
1589,225792.04277743926
1590,239203.02319606973
1591,222357.6134809005
1592,233827.51795167202
1593,277757.8279218964
1594,159797.51320053663
1595,167400.24976762148
1596,344428.3683359923
1597,346845.82987530384
1598,239664.95901547116
1599,272763.9887655722
1600,384897.7648747634
1601,137068.82997797182
1602,175062.09240607606
1603,181365.51456784454
1604,357195.79379205825
1605,419815.1805523915
1606,298597.4361333355
1607,406059.9532909201
1608,319453.48360791686
1609,324247.80860669294
1610,160303.5013117006
1611,313030.7004046586
1612,316862.9039548066
1613,410261.1153946913
1614,267195.5649140596
1615,171176.31246343278
1616,144029.2060181444
1617,166588.67092645602
1618,359641.81105323345
1619,300672.8616491074
1620,270410.16044604767
1621,188658.1123681772
1622,187793.2539830545
1623,654217.6002806143
1624,275427.35204264265
1625,301939.48959617584
1626,264817.8030279465
1627,275126.76133811416
1628,301513.90889034537
1629,176478.36995620796
1630,478730.3182010466
1631,402672.182516125
1632,384623.2965817828
1633,196787.0601308222
1634,185685.95201093386
1635,187416.10389568517
1636,352798.40309195843
1637,290974.1869693554
1638,240551.8176989435
1639,258617.93808785125
1640,257644.32490696787
1641,240073.7481076013
1642,295722.4285063224
1643,295339.1260077655
1644,302066.5031072881
1645,270280.2185316045
1646,321132.26091729075
1647,392490.6902927072
1648,229706.29841314457
1649,378870.49441874446
1650,238434.57728771764
1651,257470.912896703
1652,163570.77791830563
1653,171057.51029126896
1654,173997.0182877363
1655,233245.7790881932
1656,233500.61257921174
1657,230662.31038048578
1658,170655.37110347793
1659,302408.9278505412
1660,256568.1628958449
1661,503194.3356260878
1662,410139.45298066776
1663,518884.80382587784
1664,710941.3438026505
1665,480186.1916052035
1666,471577.6047641129
1667,361148.93252294656
1668,514437.48223675485
1669,452921.76859733835
1670,655988.1542739116
1671,376737.15310953977
1672,560643.8877671406
1673,329023.3910892323
1674,286226.83630263695
1675,294034.8428065296
1676,270694.4971454295
1677,320380.9773703942
1678,689676.10681789
1679,541900.1239879479
1680,455990.6852172865
1681,426998.06454606506
1682,444338.5625764124
1683,288819.96294222755
1684,273333.74308177823
1685,256633.50143288725
1686,262891.5729159491
1687,262247.02922853077
1688,238227.06154791304
1689,294363.3904079845
1690,273092.4679436263
1691,264852.1520468966
1692,240692.2564296631
1693,251531.55182103388
1694,257991.4993959401
1695,258118.73337084273
1696,265659.8777636175
1697,285654.7236886716
1698,346750.2482172743
1699,446461.96775488777
1700,259165.3114000809
1701,305128.8710320668
1702,388890.363900953
1703,411562.1421852218
1704,385606.85677652556
1705,403200.9383026014
1706,574207.9867196091
1707,271223.1966625617
1708,351748.547101661
1709,440119.90272985405
1710,341530.36275576154
1711,291856.010893743
1712,381071.15165105363
1713,413250.97665349586
1714,365931.5762968117
1715,253181.31032587416
1716,341690.32319290267
1717,314999.09675335867
1718,289450.5820925002
1719,282402.68343486945
1720,368278.27882481116
1721,439974.69974519033
1722,277017.6522586617
1723,355381.01617289276
1724,289226.24726188375
1725,257658.82213257064
1726,236879.10293850707
1727,210931.5153224457
1728,251455.521613846
1729,183585.138219087
1730,281247.51434922346
1731,264260.5074406051
1732,353194.969533248
1733,263284.98488078744
1734,289981.0674632868
1735,295544.2437464426
1736,237488.02189080638
1737,381146.0230659471
1738,384864.73025232356
1739,269134.33676954365
1740,298916.82806409243
1741,259904.8766162804
1742,223910.17459506402
1743,256966.3252180573
1744,542275.4479672285
1745,318105.80060858343
1746,397900.454261403
1747,293821.5255664363
1748,220038.86047141528
1749,222771.93377113724
1750,281675.3798165356
1751,355502.03040799726
1752,188941.51657748598
1753,341260.7823730376
1754,225481.74733734192
1755,185422.99167328543
1756,253828.5044906618
1757,359500.53057335486
1758,181708.13281148323
1759,306583.2199485428
1760,237995.66634073283
1761,308662.04463745677
1762,203172.63077678182
1763,245281.53985801988
1764,200590.8463218688
1765,312503.34524361306
1766,306465.99776659906
1767,414347.6521654784
1768,201449.696272183
1769,387480.26464617223
1770,368154.3199010445
1771,214139.62722747118
1772,288412.59902683727
1773,292516.13329819555
1774,352994.94740826817
1775,291852.9492184037
1776,260785.541036563
1777,254763.40076257565
1778,288314.972204446
1779,190861.38517444846
1780,424726.96779541834
1781,226511.53447905456
1782,198382.31203983084
1783,259420.01055334363
1784,156996.3465567796
1785,340150.19969974394
1786,188633.64505301006
1787,344334.43801458733
1788,114373.68824526132
1789,167501.01627977644
1790,178152.62887120422
1791,242734.15213464914
1792,346666.92515492655
1793,231349.21857112754
1794,339505.2707769458
1795,274006.3193332409
1796,215069.20384501666
1797,203496.66272374097
1798,213681.44119598487
1799,256753.9441182897
1800,159456.20910206536
1801,210426.40491363616
1802,256656.01894036596
1803,236946.20637971052
1804,194245.47543289437
1805,249192.40002343658
1806,217942.4825519468
1807,275655.96802324563
1808,242222.1754584711
1809,227125.42460432168
1810,195299.78790802954
1811,134846.90413784588
1812,124573.92222954893
1813,218215.76358280348
1814,197212.9699935216
1815,137180.6403208148
1816,251288.91119742775
1817,142324.609116051
1818,250238.34071178245
1819,267841.5425531877
1820,162392.30286714982
1821,247434.5653178335
1822,298724.4682060317
1823,137351.60507021376
1824,279377.56981455453
1825,318170.4248397095
1826,110141.575346798
1827,221339.95640652347
1828,188848.56209604559
1829,212863.19484765307
1830,229975.4678126009
1831,278110.8862732909
1832,116845.26352006062
1833,246597.5756682974
1834,269917.5369875445
1835,174299.6173890589
1836,177628.58132315092
1837,118510.78937292888
1838,329963.2503402981
1839,348920.6966268741
1840,232461.66261844753
1841,204188.33496783074
1842,164115.31879844173
1843,228973.1649769503
1844,141563.0295910977
1845,256332.15293097825
1846,221844.18161149148
1847,372096.707268875
1848,103498.6336535605
1849,280954.77217250183
1850,265099.5459767009
1851,347589.55339868827
1852,210360.9939701608
1853,172287.69524428758
1854,253987.8363565984
1855,235650.88716044588
1856,295534.9427452979
1857,340491.3071463222
1858,207915.96431675
1859,290451.02551998297
1860,224529.00535362575
1861,289730.3473340649
1862,344923.40331182815
1863,335659.6943497945
1864,335765.34728382615
1865,500419.17202451144
1866,518897.1751511195
1867,416245.9543507782
1868,463987.6172638344
1869,349179.6774094232
1870,342743.4973050071
1871,389893.38788323465
1872,261234.590072703
1873,302873.0302130926
1874,287564.48884603014
1875,384901.4355633946
1876,233657.43442747972
1877,305277.89611874236
1878,331364.644595967
1879,211281.21975642358
1880,247407.19408101722
1881,373811.4216792391
1882,298221.7832166628
1883,189727.68913569496
1884,259994.61909349603
1885,374382.60507659434
1886,407719.9883104506
1887,437993.66106384224
1888,376701.2263679919
1889,227217.71651995622
1890,204592.79805597398
1891,115353.31975477668
1892,218923.0134991065
1893,234258.96541762425
1894,222131.464014975
1895,373553.40885241085
1896,291368.21837340854
1897,174512.6818210676
1898,204847.38615039756
1899,384047.4768228271
1900,315558.3487966997
1901,325185.8107472785
1902,374898.16712629603
1903,447902.14232937765
1904,353907.41518970416
1905,269086.0877920987
1906,235427.38269184643
1907,489329.77670710534
1908,188162.19054868296
1909,163082.31388120184
1910,159140.0667183117
1911,205086.25240788536
1912,450400.23783039575
1913,290771.4091003673
1914,180993.8511298626
1915,383791.18302917964
1916,186402.57326462225
1917,304009.73022117035
1918,337685.67838926864
1919,245595.8939456008
1920,272602.7570701266
1921,588814.0944477529
1922,481034.5894341083
1923,310311.3361844097
1924,316854.7450914895
1925,293625.1639703153
1926,516777.08876514056
1927,284028.92480532784
1928,412887.76984960167
1929,216845.74524020846
1930,230860.8147488846
1931,202328.62403752256
1932,190727.10196946978
1933,240079.70093776076
1934,269928.86341577396
1935,161066.18036544183
1936,269504.1904364579
1937,210427.20762819864
1938,293882.33743787755
1939,415069.8296419077
1940,351175.72390466416
1941,203028.1368345894
1942,164852.7361320318
1943,283418.7668141827
1944,369373.59583066945
1945,513880.4558202738
1946,339783.5095644446
1947,450431.16542220063
1948,274815.75300277397
1949,393615.5984358497
1950,364777.23161090043
1951,316127.3366130462
1952,268288.1569943227
1953,225180.038613823
1954,319157.80093304254
1955,218005.2611286458
1956,319096.9322185939
1957,308363.1166080247
1958,321895.12951088883
1959,261632.50864438858
1960,217291.65074544333
1961,239481.72212108373
1962,164497.4972466301
1963,177056.59406458144
1964,167574.67326333857
1965,180754.772837102
1966,313802.1536801282
1967,383341.9836287602
1968,558113.1345071164
1969,531803.120450539
1970,405298.94860836165
1971,462148.7297244521
1972,394961.3827546303
1973,298990.6701324049
1974,326230.7342329395
1975,643259.7051751511
1976,404741.5792344642
1977,376951.7070557317
1978,357135.1635134256
1979,454614.239726653
1980,322279.39456847036
1981,464566.31629663496
1982,322702.5851988124
1983,323282.29674163315
1984,190138.13894163928
1985,297846.0347964075
1986,281076.4429754246
1987,272589.4987059074
1988,254162.05346459354
1989,262055.2740059
1990,250619.03152370238
1991,327508.1898971976
1992,280618.17420103494
1993,190362.03170496205
1994,297291.52160485584
1995,278521.22996598313
1996,311998.30099259387
1997,364673.230715039
1998,406756.4362805064
1999,369500.43196242943
2000,367921.2637509835
2001,290382.06178342074
2002,349710.88895167055
2003,276596.8618888588
2004,300554.17307091155
2005,307468.9480788994
2006,377266.0315612456
2007,396930.5810191261
2008,293348.63176507625
2009,249826.53849088287
2010,249881.5810319781
2011,250706.52406190726
2012,337363.78974363394
2013,192677.9764327651
2014,213288.70610484094
2015,248368.41248123036
2016,231402.17626531277
2017,198134.43616379544
2018,205194.63539898844
2019,405023.8375045671
2020,254689.79412034113
2021,245455.63713106562
2022,383283.1292191008
2023,199137.29722925829
2024,276656.7471850935
2025,395516.9766791231
2026,295940.79480215965
2027,184127.81264453483
2028,252908.13356289166
2029,180743.91314871976
2030,403857.46741276566
2031,384470.73581685906
2032,469811.6759776302
2033,399288.304650086
2034,238183.89916278914
2035,274640.9980777074
2036,302235.9375716512
2037,302355.57862577925
2038,408943.5309328047
2039,390567.35622517753
2040,302873.8967410223
2041,651062.0089234209
2042,207478.61361962388
2043,219919.70055522767
2044,309589.20620050107
2045,643124.7580750473
2046,439621.5446100589
2047,310007.85439636675
2048,362192.9934634101
2049,353007.74004424317
2050,218412.72141838013
2051,186182.27203975304
2052,206207.66506291868
2053,319295.1024996477
2054,152563.0530122693
2055,213539.04469416785
2056,275391.3688784949
2057,235771.37548331186
2058,303898.9985565963
2059,200319.00445230928
2060,265994.26063910156
2061,334291.4593330469
2062,205166.45813888684
2063,296787.0023345441
2064,271676.22713967145
2065,237847.27401013343
2066,281191.730427729
2067,233832.20089983006
2068,336296.6767266383
2069,199461.17057733666
2070,194254.36748862374
2071,209073.7845738453
2072,238275.00367868066
2073,260430.13603840332
2074,410721.4899611032
2075,300148.577784566
2076,280919.1384988248
2077,229686.58340949265
2078,271802.9520092982
2079,298499.20847004274
2080,218118.59936002604
2081,213533.95358729694
2082,270382.31049201015
2083,225160.4973556083
2084,268499.32416251546
2085,361502.82355906046
2086,297379.14197463176
2087,240424.07132486725
2088,162768.1404619565
2089,209282.6483800505
2090,200193.7220025941
2091,136760.54956150614
2092,177550.50517214375
2093,169507.30825318795
2094,234689.86605998693
2095,270124.57674344553
2096,213644.96724134329
2097,137843.16625270972
2098,272361.34794935357
2099,129629.56241829933
2100,138662.20385011597
2101,196745.21400006942
2102,297550.48744040204
2103,255459.2186082823
2104,201935.7624041208
2105,214706.882020087
2106,92541.58227491323
2107,311417.73688946
2108,242806.15599260537
2109,243497.8769321857
2110,249877.76817073242
2111,314023.6879816704
2112,180401.73662009442
2113,259160.61541590368
2114,306815.16541382566
2115,343023.408555511
2116,315709.7578750913
2117,269199.79468715994
2118,295296.8804286113
2119,255745.8822051712
2120,132900.3260678675
2121,238766.5686548683
2122,220181.6016288217
2123,277217.9765977552
2124,241185.8180513418
2125,182353.7439547864
2126,263725.76200829365
2127,214946.9954176539
2128,252813.6039728547
2129,214004.2725197173
2130,250283.92622619477
2131,248466.49294853836
2132,174498.53599210628
2133,307843.3312287662
2134,217287.50627563847
2135,244721.47710615856
2136,141894.71990241832
2137,271909.5088151653
2138,210477.78481935422
2139,223584.55354584113
2140,317672.8840525211
2141,232648.40285190838
2142,201913.0391305904
2143,196216.0573345077
2144,235795.66043730394
2145,322999.0876303146
2146,391615.4119995553
2147,295118.9520787117
2148,187886.0473877064
2149,275898.4555233151
2150,386514.77908089384
2151,224411.69411547534
2152,363252.19737226376
2153,335243.80916700495
2154,129977.66073162822
2155,229560.00959699048
2156,240480.71170232128
2157,368157.12870631414
2158,316905.81699031225
2159,317337.3855701624
2160,253855.85984359484
2161,388974.5615830453
2162,510065.2461033597
2163,596235.7026797883
2164,286431.0885979695
2165,526352.8243190353
2166,356607.29793388245
2167,335153.34248039156
2168,216205.1988949601
2169,232193.3477061476
2170,272042.5689893195
2171,361735.95372631185
2172,286503.485668555
2173,258352.69248348716
2174,257899.74284642568
2175,313017.266872648
2176,414775.8236306202
2177,296752.190684908
2178,390849.0481464666
2179,206723.93956432934
2180,370495.1363284446
2181,395772.04229110415
2182,324149.79852449807
2183,347556.40625631955
2184,285206.66953699256
2185,187066.29100742753
2186,297892.62233015307
2187,206596.6216235781
2188,209430.59497639412
2189,659068.9341390671
2190,181835.7193021956
2191,143835.66286821055
2192,164957.47512725697
2193,159366.05750644425
2194,171222.35415397506
2195,155047.3191034763
2196,198979.54277143875
2197,185569.64431420714
2198,444294.49431724893
2199,415867.42379696283
2200,246398.22892590062
2201,249698.62930297348
2202,424959.9361055362
2203,185946.2705981053
2204,326545.4260850113
2205,157259.0311637313
2206,199561.2519209078
2207,223616.11334627055
2208,432842.1683355706
2209,546763.6834034502
2210,184828.02057092253
2211,265768.0815254243
2212,228074.39288079293
2213,153126.57667181068
2214,309763.15569560917
2215,177722.45361699394
2216,151300.45907266208
2217,150860.72209895152
2218,205988.1184365275
2219,160092.51668259728
2220,214143.71165567543
2221,384787.6604922317
2222,339803.2767505873
2223,414432.22347588965
2224,405884.56740465417
2225,272494.36936206993
2226,293336.88212004345
2227,264169.54443609074
2228,396428.1947765311
2229,324403.0776280469
2230,155495.25546505986
2231,233975.1874485367
2232,461397.87970397744
2233,428134.48814403516
2234,408851.89145056607
2235,342728.7886654503
2236,445386.0446092875
2237,476665.6858091179
2238,256223.392471898
2239,244798.0392247114
2240,254213.20244122192
2241,131576.9117569037
2242,250232.37463594097
2243,214190.27964389542
2244,122694.29027388018
2245,112487.57704216402
2246,410662.34834458237
2247,248559.6341541662
2248,366555.3848697572
2249,272415.12026941194
2250,289984.93915408105
2251,222060.2968175746
2252,360284.10165749275
2253,181259.5188464318
2254,163552.37175050273
2255,201617.86915582907
2256,182704.50161969062
2257,288557.31250831287
2258,218831.16901788567
2259,199206.81719938954
2260,337970.80600672076
2261,280341.86057710095
2262,254041.3729885877
2263,372620.49271162925
2264,668323.7815616779
2265,374245.88408156874
2266,437422.61552374234
2267,472364.390951476
2268,593355.2576330218
2269,323247.1517654668
2270,283718.6761033367
2271,279070.80499108543
2272,238140.29038090928
2273,235047.351093901
2274,317769.54186859995
2275,335624.80417003034
2276,210425.20084753385
2277,309669.22855218744
2278,308428.7029724122
2279,234412.49615005543
2280,288115.1465935321
2281,306826.8697067915
2282,309884.889833847
2283,188513.87298185492
2284,253643.63057878456
2285,334478.0123968279
2286,224817.8348982842
2287,505158.4832202327
2288,409311.07500541094
2289,506864.8502914594
2290,425530.53848352446
2291,344997.0947709989
2292,665118.5442597239
2293,592617.2596551483
2294,415899.54980634525
2295,669311.7867794973
2296,445422.99967349274
2297,344762.9156992933
2298,571524.9745737329
2299,384870.9699082486
2300,328036.1507469385
2301,323201.22242529865
2302,341628.0893555671
2303,364565.7826838474
2304,296508.34066868253
2305,268284.3191289025
2306,267978.48996147007
2307,291768.62660552486
2308,338055.90763571986
2309,445517.7375769246
2310,322301.8318689192
2311,297396.4422516873
2312,252946.48599721972
2313,240895.48687148196
2314,202149.0620882479
2315,248196.50976785933
2316,304532.9169632576
2317,348257.81023439777
2318,201529.6329666928
2319,208735.6962835065
2320,253524.16337489127
2321,332569.2619734425
2322,277417.9166674999
2323,264325.53620274155
2324,269003.98176405614
2325,419191.0724699524
2326,195093.90136270362
2327,218916.9589264291
2328,276814.8327541739
2329,265971.4311483296
2330,273819.28324038634
2331,369339.7802159448
2332,403432.4872360294
2333,359819.8623346214
2334,259914.79138961
2335,313973.08056091407
2336,317512.9633027055
2337,459042.7458757281
2338,483367.9295224045
2339,292101.6061523926
2340,565328.8995551949
2341,448905.7926822077
2342,360378.2586311387
2343,336961.86038284475
2344,271919.10356969724
2345,284332.19134424045
2346,367313.6960137647
2347,333852.43433487415
2348,313716.87472943903
2349,301705.4754036139
2350,290837.1369182935
2351,443576.03616001585
2352,387133.0621170305
2353,256981.27444613932
2354,299442.1016287141
2355,305811.13960874185
2356,277402.5722440396
2357,308705.9078504074
2358,247751.2061855822
2359,249815.5790862213
2360,241969.13055610892
2361,236206.6349272465
2362,204970.8894264232
2363,192974.78058760855
2364,276820.3766248121
2365,388143.76885410736
2366,276262.0598598262
2367,290470.13885098003
2368,323977.9659493655
2369,290382.06178342074
2370,188601.2667208946
2371,215220.62533512636
2372,427784.71725561307
2373,440663.7902198373
2374,382363.47110243957
2375,401550.1117715338
2376,470036.20132322755
2377,410539.78390219354
2378,318424.4979455595
2379,223244.7152573797
2380,310605.04355648544
2381,223080.20207689737
2382,371986.3624617319
2383,348305.6394506859
2384,367540.4085222287
2385,301196.3378411295
2386,211027.89295890313
2387,220019.13588701223
2388,244059.09615387605
2389,275128.8603967298
2390,231240.91371253782
2391,259913.30414949902
2392,274035.32658814685
2393,354680.14845636813
2394,164786.40440432262
2395,289822.64903615945
2396,236330.33735408838
2397,292132.5290368308
2398,211960.94081205784
2399,121213.98440997454
2400,96524.34222870591
2401,368932.82685856335
2402,258164.5234163476
2403,310253.634039384
2404,224355.20109078824
2405,178942.8803899523
2406,232202.4267937636
2407,322432.798507848
2408,220076.63588738418
2409,188932.14699888512
2410,394851.78858530696
2411,263471.86073752
2412,277866.9842537557
2413,207972.68130813228
2414,392565.5590906773
2415,277381.1443832911
2416,294985.2948557252
2417,248492.79646925308
2418,295751.47829019645
2419,164708.16101018994
2420,294626.5489851824
2421,226775.23009596634
2422,263565.5997562898
2423,160535.277866714
2424,341862.74730265856
2425,241675.7821228591
2426,269398.8331534108
2427,254123.2743716637
2428,291789.49627028784
2429,251142.76856398437
2430,281259.852672282
2431,287741.42990986205
2432,291710.4776814639
2433,227301.8084568682
2434,228238.88874278296
2435,317493.28165544814
2436,194100.48123603006
2437,244503.59295411565
2438,167760.1573693371
2439,166668.60237885342
2440,178894.4214355717
2441,242502.77315567498
2442,217086.18029015485
2443,380450.5765351913
2444,257791.30066062586
2445,144760.55937981108
2446,300998.2052214054
2447,400939.3916138431
2448,231580.9979971206
2449,216904.89816915497
2450,263755.94475362747
2451,186264.67683514126
2452,338912.6283385198
2453,259168.52449091384
2454,220311.19836275087
2455,263845.50722458813
2456,203128.84561799993
2457,277702.2064853789
2458,339483.5783803632
2459,213801.502806873
2460,196120.08506495526
2461,248661.58438046058
2462,250713.45783660462
2463,161600.68796205046
2464,411344.36440826656
2465,285287.4632783682
2466,184763.69477348935
2467,229103.34800344825
2468,185685.77492709496
2469,159939.76080918382
2470,302888.3392381771
2471,380578.3127061972
2472,252583.21565284044
2473,113784.02566662141
2474,148918.68544383039
2475,296854.9392629887
2476,181902.66867743144
2477,207957.4098270937
2478,191110.0037162647
2479,214399.14307169686
2480,222511.1955793673
2481,194348.50003258794
2482,272496.96808327583
2483,182675.40575806348
2484,230702.56963342894
2485,369768.34017424623
2486,312481.5900726671
2487,268389.7524568867
2488,365526.9838575198
2489,338372.00265593466
2490,321771.43908503925
2491,218439.38475490545
2492,301029.49576178973
2493,485494.46419265494
2494,336253.70332709234
2495,250992.162951014
2496,454873.14511552505
2497,342684.66653394804
2498,254459.39472762388
2499,208678.3731847272
2500,179891.65896391164
2501,395184.80798972223
2502,229414.6890910162
2503,153597.5252879249
2504,377649.0412661067
2505,284038.67633198824
2506,391678.9076517775
2507,498167.40014735825
2508,403386.70539292996
2509,344185.3844435954
2510,358399.2837913748
2511,320816.9725370054
2512,278690.2146022331
2513,252334.7475894835
2514,502173.22120057454
2515,254361.85952669187
2516,251725.44889499794
2517,364381.56042259914
2518,408947.82094367204
2519,303416.5406920515
2520,257259.3414635064
2521,264196.2505471502
2522,242792.2629104033
2523,279392.75703447114
2524,201284.92696244502
2525,209282.448792659
2526,287381.07888253534
2527,202019.7451572828
2528,282312.2063491151
2529,197728.5975672886
2530,265107.3834700308
2531,399805.37254435977
2532,275389.7930809505
2533,235273.86037260605
2534,398493.6241033472
2535,311185.57643163373
2536,299386.9916439942
2537,380913.8242423234
2538,256089.7658719858
2539,332451.9324525568
2540,310369.937035341
2541,201511.56757475864
2542,215802.06265807556
2543,185338.1311882725
2544,195219.34344698946
2545,218782.13150167718
2546,209882.26819395003
2547,255114.96517006683
2548,199922.79964031285
2549,151494.79995147447
2550,1086145.4209903544
2551,165214.25669866207
2552,388315.9327007461
2553,151799.51840476625
2554,238207.5239205368
2555,197991.25948217002
2556,219346.62241030813
2557,227318.2837180749
2558,203822.3777340266
2559,259879.34781575785
2560,223730.02155648862
2561,201949.436114507
2562,207658.55272779425
2563,208336.95055495354
2564,278570.6393971688
2565,285657.9927662575
2566,253449.2228133232
2567,250357.93086418364
2568,310449.8651214579
2569,399030.9728911449
2570,184544.0985000975
2571,293185.57756813086
2572,340696.59066338866
2573,427732.09271130414
2574,404250.8955349914
2575,139105.91150457624
2576,180979.35253887257
2577,180555.26560920544
2578,280526.12858944904
2579,149735.5439203764
2580,175652.09183137136
2581,252726.09915183956
2582,328912.0176323416
2583,270716.1829827491
2584,200699.91601681724
2585,262542.0609058168
2586,349328.2286452915
2587,380523.5115400144
2588,228895.22164597313
2589,256132.02049579972
2590,313372.10547984234
2591,389472.3305287608
2592,366305.52433042804
2593,328447.166487764
2594,401144.39196605294
2595,438229.7270248657
2596,406025.87681338907
2597,304126.01288929133
2598,297252.6819996303
2599,576576.3310758459
2600,326738.56232931616
2601,186132.20762733405
2602,148042.45415545217
2603,104634.8874922511
2604,142000.58066728225
2605,194090.11542877904
2606,131854.89560037077
2607,215821.40918437694
2608,326629.8312658264
2609,234483.37322022408
2610,154342.72340014618
2611,244777.96269418742
2612,309576.8060633095
2613,218558.57631924408
2614,216210.55988440086
2615,210187.33234244576
2616,311928.3858072453
2617,331838.6882640712
2618,553444.1118536394
2619,335724.3628045015
2620,265713.84743442724
2621,199791.09612431691
2622,196467.34148047242
2623,290171.11784449394
2624,306817.7988408153
2625,358421.50123246235
2626,223411.6934297284
2627,282493.72833076806
2628,449783.41858609713
2629,522520.25584432064
2630,376792.4869930004
2631,498154.0978202301
2632,448107.64994281036
2633,433581.2807959469
2634,853289.0874870942
2635,173551.38671268342
2636,219036.41107936378
2637,186674.7558304271
2638,282297.9373130091
2639,207637.16565735493
2640,320044.45013910264
2641,214833.46126873873
2642,295823.4099364263
2643,178036.28566013658
2644,190281.4435070303
2645,248451.32822011385
2646,162922.5100462128
2647,176415.77238599156
2648,222574.44112325
2649,258094.1184239336
2650,334519.80179194314
2651,175484.82414999584
2652,310689.18030885205
2653,375514.69901212765
2654,351573.1486378176
2655,532521.2461515861
2656,392378.78806891036
2657,406781.6514178371
2658,300775.5335219043
2659,280953.70041714486
2660,357929.2806808377
2661,482561.8950524893
2662,532429.840666835
2663,292460.3455940026
2664,421772.72029043286
2665,438736.54913808184
2666,418187.64891284757
2667,244407.30989963593
2668,259965.61053960773
2669,329316.27919264534
2670,313809.33612363
2671,270697.59501582984
2672,272783.23891760304
2673,275222.547192256
2674,273367.11105379096
2675,249410.89462871783
2676,290679.0824535338
2677,271469.55146217876
2678,234037.89710237758
2679,288964.32966577745
2680,282400.79819985956
2681,413564.01599103154
2682,328070.25204137946
2683,512879.22992352606
2684,330943.9812530136
2685,320529.50379493105
2686,288965.9831376654
2687,355433.21333892934
2688,336063.91640639695
2689,350559.3662426294
2690,487501.09022968984
2691,231438.15027820008
2692,317779.2395733941
2693,325850.4588839064
2694,305805.59841858386
2695,238426.84618935338
2696,231118.7731807211
2697,261602.81837689786
2698,247834.15222820523
2699,212614.05410725813
2700,208092.71054544477
2701,226953.07349809192
2702,278977.93665868137
2703,226406.57394364607
2704,303299.0830446517
2705,266182.04409454897
2706,243817.38567073422
2707,257241.43214817852
2708,312141.45285585267
2709,202601.8405332357
2710,313642.9850520816
2711,269214.4286339229
2712,407526.00726181257
2713,306834.1851166282
2714,192882.6010295638
2715,221776.49046942635
2716,209490.12255140205
2717,346142.97825106746
2718,397102.8552309262
2719,290059.8942116864
2720,275234.62120012095
2721,209070.59438540728
2722,210072.30537919828
2723,234098.16776316674
2724,164847.2336701492
2725,218198.07522436389
2726,204675.93388847937
2727,420926.8674212058
2728,361107.94905164116
2729,185295.71551081113
2730,363090.7995188986
2731,441833.6345629579
2732,400856.044577262
2733,349912.0534941876
2734,302366.8244361529
2735,253531.41686314874
2736,260425.16877513583
